Assigned to,id,name,address1,zip,country,latitude,longitude,phone,Yelp URL of Business,City Page,Notes,Yelp search URL
,25160,WESTIN ST FRANCIS - IMPERIAL FOOD KITCHEN,335 POWELL ST 32ND FLOOR,94102,US,37.7877,-122.408345,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:25160,,"http://www.yelp.com/search?find_desc=WESTIN ST FRANCIS - IMPERIAL FOOD KITCHEN#find_loc=335 POWELL ST 32ND FLOOR,sf"
JE,5702,CP - ROOM 511,CANDLESTICK PK,94124,US,37.712613,-122.387477,14155468570,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5702,,"http://www.yelp.com/search?find_desc=CP - ROOM 511#find_loc=CANDLESTICK PK,sf"
Partha,67606,MAYO & MUSTARD,75 HAWTHORNE,94105,US,37.785144,-122.398383,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67606,,"http://www.yelp.com/search?find_desc=MAYO & MUSTARD#find_loc=75 HAWTHORNE,sf"
LD,4018,MARK HOPKINS HOTEL - TOP OF THE MARK,999 CALIFORNIA ST 19TH FLOOR,94108,US,37.791783,-122.410726,,http://www.yelp.com/biz/top-of-the-mark-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4018,,"http://www.yelp.com/search?find_desc=MARK HOPKINS HOTEL - TOP OF THE MARK#find_loc=999 CALIFORNIA ST 19TH FLOOR,sf"
SM,7651,24 HR CONVENIENCE MKT,793 DIVISADERO ST,94117,US,37.776594,-122.438144,,Unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7651,,"http://www.yelp.com/search?find_desc=24 HR CONVENIENCE MKT#find_loc=793 DIVISADERO ST,sf"
,6459,ALLIANCE SERVICE,2901 BRYANT ST,94110,US,37.748364,-122.408647,,abalone-alliance-media-service-san-francisco,,,
SM,6718,GENERAL NUTRITION #302,576 MARKET ST,94104,US,37.789353,-122.401309,,gnc-general-nutrition-center-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:6718,,"http://www.yelp.com/search?find_desc=GENERAL NUTRITION #302#find_loc=576 MARKET ST,sf"
Partha,68263,MV TAURUS,PIER 41,94133,US,37.808494,-122.412,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68263,,"http://www.yelp.com/search?find_desc=MV TAURUS#find_loc=PIER 41,sf"
,66687,CHIPOTLE MEXICAN GRILL,1523 SLOAT BLVD,94132,US,37.733944,-122.490438,,chipotle-mexican-grill-san-francisco-5,,,
LD,3977,AT&T - WILLIE MAYS PLAZA BAR [145087],24 WILLIE MAYS PLAZA 1.11.11,94107,US,37.778382,-122.391151,14155971500,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3977,,"http://www.yelp.com/search?find_desc=AT&T - WILLIE MAYS PLAZA BAR [145087]#find_loc=24 WILLIE MAYS PLAZA 1.11.11,sf"
,60592,PERUVIAN GRAINS,3251 20TH AVE,94132,US,,,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:60592,,"http://www.yelp.com/search?find_desc=PERUVIAN GRAINS#find_loc=3251 20TH AVE,sf"
,65369,SIDEKICK,1 FERRY BUILDING  #19,94111,US,37.795225,-122.39377,,cowgirl-creamery-sidekick-san-francisco,,,
,25162,WESTIN ST FRANCIS - OAK ROOM/BANQUET,335 POWELL ST LOBBY,94102,US,37.7877,-122.408345,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:25162,,"http://www.yelp.com/search?find_desc=WESTIN ST FRANCIS - OAK ROOM/BANQUET#find_loc=335 POWELL ST LOBBY,sf"
,66811,BK11852,1298 HOWARD ST,94103,US,37.775314,-122.412819,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66811,,"http://www.yelp.com/search?find_desc=BK11852#find_loc=1298 HOWARD ST,sf"
luther,69319,BEIJING RESTAURANTS,4689 MISSION ST,94112,US,37.723352,-122.435775,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69319,,"http://www.yelp.com/search?find_desc=BEIJING RESTAURANTS#find_loc=4689 MISSION ST,sf"
,32823,PEET'S COFFEE & TEA,405 HOWARD ST,94104,US,37.789057,-122.395322,,peets-coffee-and-tea-san-francisco-4,,,
,69692,BLUE BOTTLE COFFEE,550 FLORIDA ST,94110,US,37.762322,-122.411196,,blue-bottle-coffee-san-francisco-9,,,
,70365,THE CHAPEL,777 VALENCIA ST,94110,US,,,14150861354,the-chapel-san-francisco,,,
JE,5697,CP - ROOM 501,CANDLESTICK PARK  501,94124,US,37.712613,-122.387477,14155468570,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5697,,"http://www.yelp.com/search?find_desc=CP - ROOM 501#find_loc=CANDLESTICK PARK  501,sf"
,69653,ROKU,1819 MARKET ST,94103,US,37.7714,-122.423887,14155298857,izakaya-roku-san-francisco,,,
,61284,LA BOULANGE DE NOE,3898 24TH ST,94114,US,37.751618,-122.429392,,la-boulange-de-noe-san-francisco-2,,,
AG,64805,ANDERSEN BREAD,1390 MARKET ST SUITE 110,94102,US,37.777053,-122.416939,14150427100,http://www.yelp.com/biz/andersen-bakery-san-francisco-3#query:Andersen%20Bread,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64805,,"http://www.yelp.com/search?find_desc=ANDERSEN BREAD#find_loc=1390 MARKET ST SUITE 110,sf"
,5946,NOTRE DAME DES VICTOIRES,659 PINE ST,94108,US,37.791393,-122.406497,,notre-dame-des-victoires-grammar-school-san-francisco,,,
,57693,EAST & WEST GOURMET FOOD,1700 O'FARRELL @ FILLMORE ST,94115,US,,,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:57693,,"http://www.yelp.com/search?find_desc=EAST & WEST GOURMET FOOD#find_loc=1700 O'FARRELL @ FILLMORE ST,sf"
SY,64490,HOME MADE RAVIOLI CO.,1322 GROVE ST,94117,US,,,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64490,,"http://www.yelp.com/search?find_desc=HOME MADE RAVIOLI CO.#find_loc=1322 GROVE ST,sf"
,32682,MARKET SQUARE,747 HOWARD ST,94103,US,37.784128,-122.401533,,market-square-san-francisco,,,
,68037,FOCACCIA MARKET BAKERY,185 BERRY ST #1430,94107,US,37.776002,-122.392958,,focaccia-market-and-bakery-san-francisco-4,,,
MW,69771,AROMA BUENA CATERING,HUNTER'S POINT SHIPYARD  BUILDING #110,94124,US,,,,http://www.yelp.com/biz/aroma-buena-catering-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69771,,"http://www.yelp.com/search?find_desc=AROMA BUENA CATERING#find_loc=HUNTER'S POINT SHIPYARD  BUILDING #110,sf"
LD,3993,YONG SAN COCKTAIL LOUNGE,895 BUSH ST,94108,US,37.78972,-122.411944,,http://www.yelp.com/biz/yong-san-lounge-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3993,,"http://www.yelp.com/search?find_desc=YONG SAN COCKTAIL LOUNGE#find_loc=895 BUSH ST,sf"
kl,2040,KOJI OSAKA YA,1737 POST ST,94115,US,37.785457,-122.430317,,nijiya-market-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2040,under market category,
JE,5638,AT&T - CONCESSION GARLIC FRIES/ROOM 1145 [145170],24 WILLIE MAYS PLAZA 1.64.01,94107,US,37.778382,-122.391151,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5638,,"http://www.yelp.com/search?find_desc=AT&T - CONCESSION GARLIC FRIES/ROOM 1145 [145170]#find_loc=24 WILLIE MAYS PLAZA 1.64.01,sf"
,34649,MAY'S COFFEE SHOP,1737 POST ST #395,94115,US,37.785457,-122.430317,,mays-coffee-shop-san-francisco,,,
,3645,ZUNI CAFE,1658 MARKET ST,94102,US,37.773415,-122.421598,14155552522,zuni-cafe-san-francisco,,,
SM,10014,MIKE'S CATERING,326 SHAW ROAD,94080,US,,,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:10014,,"http://www.yelp.com/search?find_desc=MIKE'S CATERING#find_loc=326 SHAW ROAD,sf"
,221,NOODLE EXPRESS,1235 VAN NESS AVE,94109,US,37.787076,-122.421822,,kyoto-noodle-express-san-francisco,,,
,5441,ANNIE'S HOT DOGS,STOCKTON & MARKET & ELLIS ST (NW),94102,US,37.779847,-122.418985,,annies-hot-dogs-and-pretzels-san-francisco-5,,,
,10960,"FRESH & NATURAL CAFÉ, LLC 31",2425 GEARY BLVD,94115,US,37.782683,-122.443697,,fresh-and-natural-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:10960,,"http://www.yelp.com/search?find_desc=FRESH & NATURAL CAFÉ, LLC 31#find_loc=2425 GEARY BLVD,sf"
,67567,ROLLING-OUT,1722 TARAVAL ST,94116,US,37.742678,-122.484682,,rolling-out-san-francisco,,,
,69624,HRD SMOKIN' GRILL,532 GREEN ST,94133,US,,,14155400528,hrd-smokin-grill-san-francisco,,,
,13233,NOB HILL SMOKE SHOP,1402 CALIFORNIA ST,94109,US,37.791036,-122.417489,,nob-hill-smoke-shop-san-francisco-2,,,
MW,70975,MONSTER PARK TRUCK EXTENSION,CANDLESTICK PARK,94124,US,,,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:70975,No match,"http://www.yelp.com/search?find_desc=MONSTER PARK TRUCK EXTENSION#find_loc=CANDLESTICK PARK,sf"
,70207,TEN REN TEA,550 GRANT AVE,94108,US,,,,ten-ren-tea-san-francisco,,,
,6391,ROY'S SHELL,1070 OAK ST,94117,US,37.773253,-122.436944,,roys-super-shell-san-francisco,,,
JN,69104,CHEESE GONE WILD,PUBLIC RIGHT OF WAY,,US,0,0,,http://www.yelp.com/biz/cheese-gone-wild-south-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69104,,"http://www.yelp.com/search?find_desc=CHEESE GONE WILD#find_loc=PUBLIC RIGHT OF WAY,sf"
JE,5632,AT&T - DOGGIE DINNER - RM 5333/V [145162],24 WILLIE MAYS PLAZA 5.26.01,94107,US,37.778382,-122.391151,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5632,,"http://www.yelp.com/search?find_desc=AT&T - DOGGIE DINNER - RM 5333/V [145162]#find_loc=24 WILLIE MAYS PLAZA 5.26.01,sf"
MW,70865,CANA,500 FLORIDA STREET,94110,US,37.762617,-122.411195,,http://www.yelp.com/biz/ca%C3%B1a-cuban-parlor-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:70865,,"http://www.yelp.com/search?find_desc=CANA#find_loc=500 FLORIDA STREET,sf"
,60544,MANZONI,2790 DIAMOND ST,94131,US,37.73473,-122.433823,14155332251,manzoni-san-francisco-2,,,
,69214,DOLCE AMORE,1477 VAN NESS AVE,94109,US,37.789259,-122.422277,,dolce-amore-san-francisco,,,
,36571,PAGAN RESTAURANT,3199 CLEMENT ST,94121,US,37.781558,-122.493393,,pagan-restaurant-san-francisco,,,
JE,5658,AT&T - CABLE CAR BAR (VIEW) [146519],24 WILLIE MAYS PLAZA,94107,US,37.778382,-122.391151,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5658,,"http://www.yelp.com/search?find_desc=AT&T - CABLE CAR BAR (VIEW) [146519]#find_loc=24 WILLIE MAYS PLAZA,sf"
AG,5397,"DOWNTOWN BAKERY & CREAMERY, INC",1 FERRY BUILDING  #50,94111,US,,,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5397,,"http://www.yelp.com/search?find_desc=DOWNTOWN BAKERY & CREAMERY, INC#find_loc=1 FERRY BUILDING  #50,sf"
LD,5354,R & A CATERING,VARIOUS LOCATIONS,94118,US,,,14155663579,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5354,,"http://www.yelp.com/search?find_desc=R & A CATERING#find_loc=VARIOUS LOCATIONS,sf"
KC,5533,LEAPING LEMUR CART,1  ZOO RD,94132,US,37.721453,-122.48629,14155757182,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5533,,"http://www.yelp.com/search?find_desc=LEAPING LEMUR CART#find_loc=1  ZOO RD,sf"
,1909,OYAJI RESTAURANT,3123 CLEMENT ST,94121,US,37.781613,-122.492859,,oyaji-restaurant-san-francisco,,,
luther,69595,CAFÉ CRÈME DE HAYES VALLEY,50 OAK ST  BASEMENT,94102,US,37.775379,-122.420136,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69595,,"http://www.yelp.com/search?find_desc=CAFÉ CRÈME DE HAYES VALLEY#find_loc=50 OAK ST  BASEMENT,sf"
,792,BOUDIN BAKERY,PIER 39  FRONT,94133,US,37.791924,-122.398588,,boudin-sourdough-bakery-and-cafe-san-francisco-8,,,
JE,5705,CP - ROOM 516,CANDLESTICK PARK  516,94124,US,37.712613,-122.387477,14155468570,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5705,,"http://www.yelp.com/search?find_desc=CP - ROOM 516#find_loc=CANDLESTICK PARK  516,sf"
LR,68762,RICE PAPER SCISSORS,710 FLORIDA ST,94110,US,37.760275,-122.410986,,http://www.yelp.com/biz/rice-paper-scissors-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68762,,"http://www.yelp.com/search?find_desc=RICE PAPER SCISSORS#find_loc=710 FLORIDA ST,sf"
AG,65676,THE COFFEESMITH,401 GOLDEN GATE AVE,94102,US,37.781381,-122.417186,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65676,,"http://www.yelp.com/search?find_desc=THE COFFEESMITH#find_loc=401 GOLDEN GATE AVE,sf"
,69529,BACKROOM DINING,339 TARAVAL ST,94116,US,,,14155473500,backroom-dining-san-francisco,,,
AG,5469,AT&T - MISSION CREEK CANTINA BAR - PROMENADE,24 WILLIE MAYS PLAZA,94107,US,37.778382,-122.391151,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5469,,"http://www.yelp.com/search?find_desc=AT&T - MISSION CREEK CANTINA BAR - PROMENADE#find_loc=24 WILLIE MAYS PLAZA,sf"
Partha,68429,DULCERIA SOTO,2437 MISSION ST,94110,US,37.75803,-122.418924,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68429,,"http://www.yelp.com/search?find_desc=DULCERIA SOTO#find_loc=2437 MISSION ST,sf"
,4938,PIER 39 ICE CREAM,PIER 39  BUILDING Q112,94133,US,37.80824,-122.410189,,pier-39-dreyers-ice-cream-san-francisco,,,
,5919,SAN FRANCISCO DAY SCHOOL,350 MASONIC ST,94118,US,37.777988,-122.446877,14155932422,san-francisco-day-school-san-francisco,,,
JE,5617,AT&T - BON APPETIT KITCHEN & CONCESSION STAND [145165],24 WILLIE MAYS PLAZA 3.17.02,94107,US,37.778382,-122.391151,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5617,,"http://www.yelp.com/search?find_desc=AT&T - BON APPETIT KITCHEN & CONCESSION STAND [145165]#find_loc=24 WILLIE MAYS PLAZA 3.17.02,sf"
LD,3799,SF HILTON -  EMPLOYEES CAFETERIA,333 O'FARRELL ST LEVEL B,94102,US,37.786094,-122.410467,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3799,,"http://www.yelp.com/search?find_desc=SF HILTON -  EMPLOYEES CAFETERIA#find_loc=333 O'FARRELL ST LEVEL B,sf"
SM,7603,ROYAL STAR,PIER 41,94133,US,37.808494,-122.412,,Unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7603,,"http://www.yelp.com/search?find_desc=ROYAL STAR#find_loc=PIER 41,sf"
AG,65404,PICCOLA CUCINA CATERING,OFF THE GRID,,US,0,0,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65404,,"http://www.yelp.com/search?find_desc=PICCOLA CUCINA CATERING#find_loc=OFF THE GRID,sf"
,67093,KATHERINE DELMAR BURKE SCHOOL,7070 CALIFORNIA ST,94121,US,37.783563,-122.493134,,katherine-delmar-burke-school-san-francisco,,,
,67150,THE MELT,345 SPEAR ST #125,94105,US,37.789394,-122.390073,,the-melt-san-francisco-3,,,
JE,5651,AT&T - BON APPETIT ROOM 3209 [145168],24 WILLIE MAYS PLAZA 3.05.03,94107,US,37.778382,-122.391151,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5651,,"http://www.yelp.com/search?find_desc=AT&T - BON APPETIT ROOM 3209 [145168]#find_loc=24 WILLIE MAYS PLAZA 3.05.03,sf"
AG,3271,THE PUNCHLINE,7 MARITIME PLAZA,94111,US,37.795234,-122.399073,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3271,,"http://www.yelp.com/search?find_desc=THE PUNCHLINE#find_loc=7 MARITIME PLAZA,sf"
,66694,STREETS,634 POLK ST,94102,US,37.782506,-122.418993,,streets-eat-street-food-san-francisco,,,
SY,64437,WE LOVE JAM,1310 09TH AVE,94122,US,,,,http://www.yelp.com/biz/we-love-jam-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64437,,"http://www.yelp.com/search?find_desc=WE LOVE JAM#find_loc=1310 09TH AVE,sf"
JE,3211,PHO HUYNH HIEP II,1833 IRVING ST,94122,US,37.763503,-122.477748,,http://www.yelp.com/biz/pho-huynh-hiep-2-kevins-noodle-house-san-francisco#query:PHO%20HUYNH%20HIEP%20II,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3211,,"http://www.yelp.com/search?find_desc=PHO HUYNH HIEP II#find_loc=1833 IRVING ST,sf"
,5950,LICK-WILMERDING HIGH SCHOOL,755 OCEAN AVE,94112,US,37.722933,-122.448971,14155334021,lick-wilmerding-high-school-san-francisco,,,
,5903,YICK WO ELEMENTARY SCHOOL,2245 JONES ST,94109,US,37.801964,-122.416254,,yick-wo-alternative-elementary-school-san-francisco,,,
Partha,68371,CANDYBAR,2200 JERROLD AVE UNIT C,94124,US,37.744817,-122.399906,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68371,,"http://www.yelp.com/search?find_desc=CANDYBAR#find_loc=2200 JERROLD AVE UNIT C,sf"
SY,64484,TWIRL AND DIP,OFF THE GRID - STANYON/CIVIC CENTER,,US,37.777122,-122.419639,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64484,,"http://www.yelp.com/search?find_desc=TWIRL AND DIP#find_loc=OFF THE GRID - STANYON/CIVIC CENTER,sf"
luther,69193,HONG MARKET,724 ELLIS ST,94109,US,37.784251,-122.418154,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69193,,"http://www.yelp.com/search?find_desc=HONG MARKET#find_loc=724 ELLIS ST,sf"
,60823,XYZ RESTAURANT,181 03RD ST 1/F,94103,US,37.785207,-122.400629,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:60823,,"http://www.yelp.com/search?find_desc=XYZ RESTAURANT#find_loc=181 03RD ST 1/F,sf"
,60555,TUK TUK THAI SF,1650 HOLLOWAY AVE LC,94132,US,37.720894,-122.478029,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:60555,,"http://www.yelp.com/search?find_desc=TUK TUK THAI SF#find_loc=1650 HOLLOWAY AVE LC,sf"
,68842,ALL GOOD PIZZA,1605 JERROLD AVE,,US,37.738998,-122.389778,,all-good-pizza-san-francisco,,,
LR,68650,STREET DOGS,OFF THE GRID,,US,0,0,,http://www.yelp.com/biz/street-dogs-lafayette-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68650,,"http://www.yelp.com/search?find_desc=STREET DOGS#find_loc=OFF THE GRID,sf"
LD,5322,CRAB STATION AT FISHERMAN'S WHARF,PIER 45  SHED B UNIT D,94133,US,,,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5322,,"http://www.yelp.com/search?find_desc=CRAB STATION AT FISHERMAN'S WHARF#find_loc=PIER 45  SHED B UNIT D,sf"
LR,3043,ST. FRANCIS YACHT CLUB,FOOT OF BAKER STREET ST,94123,US,37.800632,-122.436438,,http://www.yelp.com/biz/st-francis-yacht-club-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3043,,"http://www.yelp.com/search?find_desc=ST. FRANCIS YACHT CLUB#find_loc=FOOT OF BAKER STREET ST,sf"
,70747,CORNER CAFÉ,5800 03RD ST SUITE C1001,94124,US,,,,corner-cafe-san-francisco,,,
JE,5878,SUTRO CHILD DEVELOPMENT CENTER,235 12 AVE,94118,US,37.783628,-122.470955,14155758524,http://www.yelp.com/biz/sutro-elementary-school-san-francisco#query:SUTRO%20CHILD%20DEVELOPMENT%20CENTER,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5878,,"http://www.yelp.com/search?find_desc=SUTRO CHILD DEVELOPMENT CENTER#find_loc=235 12 AVE,sf"
,70143,RICE PADDY,850 FOLSOM ST,94107,US,,,,rice-paddy-san-francisco,,,
,67879,I LOVE BLUE SEA,1123 FOLSOM ST,94103,US,37.77624,-122.408404,,i-love-blue-sea-san-francisco-3,,,
,70137,REVEILLE COFFEE CO.,200 COLUMBUS ST,94133,US,,,,réveille-coffee-co-san-francisco-5,,,
Partha,67250,SODEXO @ ACADEMY OF ART UNIVERSITY,625 POLK ST 1ST FLOOR,94102,US,37.782463,-122.419094,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67250,,"http://www.yelp.com/search?find_desc=SODEXO @ ACADEMY OF ART UNIVERSITY#find_loc=625 POLK ST 1ST FLOOR,sf"
JN,67986,FINE FOODS AT HOME,1760 MARKET ST,94117,US,37.77224,-122.423005,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67986,,"http://www.yelp.com/search?find_desc=FINE FOODS AT HOME#find_loc=1760 MARKET ST,sf"
,70749,PACIFIC PUFFS,865 MARKET ST SUITE C28B,,US,,,,pacific-puffs-san-francisco-2,,,
JE,5615,COTTON CANDY AND LEMONDAE L43-45,"CANDLESTICK PARK , L43-45",94134,US,,,14158981105,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5615,,"http://www.yelp.com/search?find_desc=COTTON CANDY AND LEMONDAE L43-45#find_loc=CANDLESTICK PARK , L43-45,sf"
SY,6277,TRAVEL TRADERS #722,2 NEW MONTGOMERY ST,94105,US,37.788485,-122.401831,No Match,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:6277,,"http://www.yelp.com/search?find_desc=TRAVEL TRADERS #722#find_loc=2 NEW MONTGOMERY ST,sf"
,67754,JOY HING BBQ NOODLES HOUSE,710 KEARNY ST,94108,US,37.794597,-122.404777,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67754,,"http://www.yelp.com/search?find_desc=JOY HING BBQ NOODLES HOUSE#find_loc=710 KEARNY ST,sf"
,70016,DAVIDSTEA,3870 24TH ST,94114,US,,,,davidstea-san-francisco-2,,,
HRY,7491,AUTO CITY FOOD MART,505 SO. VAN NESS AVE,94110,US,37.764773,-122.417416,14155866347,Unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7491,,"http://www.yelp.com/search?find_desc=AUTO CITY FOOD MART#find_loc=505 SO. VAN NESS AVE,sf"
MW,70591,GRAFFEATS GUERRILLA DINING LLC,2175 HARRISON ST,94110,US,,,,http://www.yelp.com/biz/graffeats-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:70591,,"http://www.yelp.com/search?find_desc=GRAFFEATS GUERRILLA DINING LLC#find_loc=2175 HARRISON ST,sf"
,13530,"CP - GRILL CART #5, (PC 55)","CANDLESTICK PARK, UL 53-55",94124,US,37.712613,-122.387477,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:13530,,"http://www.yelp.com/search?find_desc=CP - GRILL CART #5, (PC 55)#find_loc=CANDLESTICK PARK, UL 53-55,sf"
